,order_id,tip
19356,362127,
19357,166790,
19358,551267,
19359,1992838,
19360,1285701,
19361,3017049,
19362,3252493,
19363,3202476,
19364,2284879,
19365,523887,
19366,2867812,
19367,3018155,
19368,2297914,
19369,198492,
19370,3278660,
19371,3249591,
19372,1099144,
19373,153446,
19374,2591181,
19375,2691924,
19376,3224790,
19377,3280056,
19378,2858760,
19379,597018,
19380,1855030,
19381,75364,
19382,145345,
19383,3125768,
19384,120352,
19385,995673,
19386,1935160,
19387,1234926,
19388,769906,
19389,2075932,
19390,2132434,
19391,2752245,
19392,2726997,
19393,2284494,
19394,2956747,
19395,335904,
19396,826580,
19397,1020377,
19398,495871,
19399,995171,
19400,3177871,
19401,2389086,
19402,2018252,
19403,975502,
19404,706883,
19405,3008772,
19406,1658097,
19407,2587435,
19408,2431255,
19409,329113,
19410,721476,
19411,191207,
19412,485214,
19413,2278616,
19414,465715,
19415,2795246,
19416,3365247,
19417,3065789,
19418,603917,
19419,291366,
19420,537418,
19421,2079144,
19422,685914,
19423,883179,
19424,781101,
19425,2200214,
19426,1357035,
19427,2206197,
19428,483890,
19429,717493,
19430,1192529,
19431,633174,
19432,693671,
19433,553406,
19434,1679167,
19435,1079267,
19436,1271524,
19437,613387,
19438,207788,
19439,1156323,
19440,2358719,
19441,1378961,
19442,1689432,
19443,265185,
19444,2770916,
19445,1850814,
19446,1168094,
19447,2614073,
19448,2436141,
19449,1634917,
19450,1999614,
19451,1263426,
19452,2949963,
19453,670492,
19454,1215795,
19455,1289679,
19456,3413017,
19457,1329074,
19458,2279627,
19459,981905,
19460,2197458,
19461,2329729,
19462,2372075,
19463,1787556,
19464,391970,
19465,2516109,
19466,780448,
19467,1684814,
19468,151812,
19469,825626,
19470,2943210,
19471,369011,
19472,1824314,
19473,1567280,
19474,1864399,
19475,905045,
19476,1393965,
19477,2614217,
19478,2099172,
19479,1878803,
19480,2978033,
19481,1224544,
19482,2628015,
19483,112045,
19484,2322133,
19485,2479557,
19486,2543375,
19487,1237308,
19488,2564942,
19489,2288784,
19490,3180390,
19491,2151235,
19492,2900574,
19493,1081146,
19494,1814381,
19495,1559009,
19496,1398035,
19497,2316558,
19498,2819443,
19499,3300229,
19500,1292497,
19501,2425967,
19502,90825,
19503,1488727,
19504,2083787,
19505,2287235,
19506,15462,
19507,1475678,
19508,1073702,
19509,2265790,
19510,839175,
19511,3057292,
19512,2945601,
19513,2256280,
19514,3316694,
19515,2244187,
19516,2189350,
19517,2838009,
19518,1073108,
19519,2587057,
19520,2266576,
19521,2437552,
19522,240863,
19523,2239361,
19524,1917430,
19525,1329464,
19526,2125532,
19527,3017639,
19528,263927,
19529,3053013,
19530,440700,
19531,63015,
19532,780418,
19533,1275462,
19534,352770,
19535,841524,
19536,1356717,
19537,299911,
19538,3215421,
19539,1109051,
19540,2563794,
19541,554048,
19542,1616250,
19543,2674961,
19544,2379671,
19545,1231647,
19546,459196,
19547,1584118,
19548,2476252,
19549,3311227,
19550,743838,
19551,3034082,
19552,2442158,
19553,767455,
19554,364134,
19555,2222072,
19556,3091751,
19557,3205712,
19558,973102,
19559,1027074,
19560,2331944,
19561,2810280,
19562,3261776,
19563,3273913,
19564,3302202,
19565,2279148,
19566,840777,
19567,899265,
19568,1054866,
19569,1565914,
19570,1961397,
19571,1671314,
19572,1747605,
19573,1087410,
19574,2690879,
19575,1249321,
19576,1462877,
19577,734939,
19578,1522352,
19579,1022641,
19580,3084629,
19581,1121606,
19582,1108920,
19583,1254261,
19584,720145,
19585,3131017,
19586,401748,
19587,571493,
19588,1268007,
19589,243941,
19590,1990184,
19591,3297457,
19592,2557414,
19593,2151216,
19594,1577094,
19595,2204439,
19596,375365,
19597,2301895,
19598,1546722,
19599,145944,
19600,586275,
19601,1404889,
19602,1671882,
19603,3069661,
19604,3184306,
19605,1511080,
19606,2203426,
19607,137849,
19608,3216940,
19609,2288051,
19610,1828860,
19611,1974880,
19612,569658,
19613,742970,
19614,728815,
19615,2907425,
19616,3187087,
19617,1464390,
19618,1660558,
19619,1488030,
19620,926153,
19621,192063,
19622,2876320,
19623,1348067,
19624,2841540,
19625,719071,
19626,3197327,
19627,2895688,
19628,434506,
19629,2646095,
19630,505298,
19631,415680,
19632,1463592,
19633,721124,
19634,2892501,
19635,2666718,
19636,2936821,
19637,1413547,
19638,1388181,
19639,332084,
19640,1814023,
19641,315880,
19642,1866901,
19643,1922866,
19644,1050653,
19645,1140135,
19646,3262715,
19647,661909,
19648,3228246,
19649,1116036,
19650,2323630,
19651,835128,
19652,510191,
19653,1788787,
19654,2438807,
19655,1628336,
19656,2285792,
19657,130924,
19658,325657,
19659,2376906,
19660,1800136,
19661,2551896,
19662,602858,
19663,591148,
19664,2773952,
19665,2584099,
19666,1384994,
19667,3231303,
19668,879819,
19669,510289,
19670,1340559,
19671,697947,
19672,1549425,
19673,1165773,
19674,1928494,
19675,2657252,
19676,303307,
19677,3136001,
19678,3265103,
19679,2149114,
19680,931985,
19681,1275786,
19682,1181974,
19683,1816042,
19684,2201679,
19685,1348530,
19686,1332866,
19687,1363909,
19688,586564,
19689,774689,
19690,31104,
19691,140772,
19692,1490826,
19693,814764,
19694,2413695,
19695,2716010,
19696,2359854,
19697,1776181,
19698,315630,
19699,1751609,
19700,624911,
19701,1472335,
19702,2969777,
19703,98870,
19704,1788301,
19705,169217,
19706,3394699,
19707,914646,
19708,2009018,
19709,3062242,
19710,1777878,
19711,2088545,
19712,1633685,
19713,2913016,
19714,3331464,
19715,87765,
19716,2256168,
19717,1818014,
19718,3096134,
19719,3096280,
19720,2164593,
19721,88163,
19722,1596677,
19723,3260605,
19724,2226779,
19725,2528300,
19726,2506192,
19727,2438488,
19728,2236231,
19729,297235,
19730,2909372,
19731,1330678,
19732,427443,
19733,1724499,
19734,1862057,
19735,2230535,
19736,862912,
19737,1052093,
19738,3151994,
19739,1942023,
19740,1747749,
19741,337740,
19742,1498432,
19743,2535241,
19744,3350211,
19745,532372,
19746,2005003,
19747,1237830,
19748,1435606,
19749,3072634,
19750,192723,
19751,301681,
19752,2785149,
19753,1354446,
19754,251929,
19755,3364326,
19756,2183736,
19757,468093,
19758,1791819,
19759,248425,
19760,1601454,
19761,1376783,
19762,934677,
19763,2088574,
19764,1096567,
19765,264823,
19766,2705719,
19767,2548522,
19768,1155480,
19769,1292123,
19770,1430440,
19771,2808186,
19772,1014150,
19773,800421,
19774,418285,
19775,2404250,
19776,3154977,
19777,440047,
19778,365740,
19779,2805375,
19780,1431227,
19781,2109099,
19782,419927,
19783,3121702,
19784,1156983,
19785,2606371,
19786,2509856,
19787,3217432,
19788,1483729,
19789,1934052,
19790,2706544,
19791,751714,
19792,3413389,
19793,3100562,
19794,1204352,
19795,2780151,
19796,1383987,
19797,1448984,
19798,716890,
19799,741470,
19800,2111170,
19801,2841014,
19802,316308,
19803,564970,
19804,2448897,
19805,1704230,
19806,789828,
19807,3114846,
19808,965415,
19809,2854743,
19810,1040187,
19811,1821150,
19812,645176,
19813,33178,
19814,285681,
19815,2594762,
19816,2041661,
19817,1531253,
19818,191021,
19819,2048320,
19820,3271717,
19821,2466757,
19822,2956498,
19823,2079560,
19824,2458809,
19825,2169851,
19826,819409,
19827,1124054,
19828,536973,
19829,923010,
19830,710565,
19831,1629305,
19832,120693,
19833,2495035,
19834,783822,
19835,49102,
19836,1759894,
19837,1399308,
19838,1225472,
19839,618094,
19840,2657834,
19841,2449235,
19842,1032064,
19843,1213880,
19844,2591963,
19845,2234071,
19846,3217426,
19847,994829,
19848,844113,
19849,1972928,
19850,2174025,
19851,2611255,
19852,64343,
19853,3229387,
19854,263424,
19855,1890743,
19856,3229331,
19857,572032,
19858,81600,
19859,2903482,
19860,1378203,
19861,315532,
19862,831348,
19863,512561,
19864,1650331,
19865,1401075,
19866,2644930,
19867,2166952,
19868,2567627,
19869,983722,
19870,1727430,
19871,42034,
19872,2515534,
19873,1617289,
19874,3294612,
19875,397888,
19876,2282110,
19877,1662961,
19878,3404522,
19879,3272110,
19880,2043893,
19881,2921368,
19882,2595287,
19883,697382,
19884,2805992,
19885,1299285,
19886,1623474,
19887,506609,
19888,1240475,
19889,1577165,
19890,2708685,
19891,3181069,
19892,2061948,
19893,1851650,
19894,1295922,
19895,2302459,
19896,2585030,
19897,3194905,
19898,453466,
19899,3418751,
19900,426585,
19901,2600878,
19902,3054357,
19903,1242330,
19904,898093,
19905,3260619,
19906,3210435,
19907,2443757,
19908,1597750,
19909,2391363,
19910,575762,
19911,3125098,
19912,2142814,
19913,1501101,
19914,187798,
19915,1428985,
19916,898066,
19917,2127605,
19918,1405517,
19919,239256,
19920,2873601,
19921,1252275,
19922,1793428,
19923,1987000,
19924,1369980,
19925,14902,
19926,212312,
19927,2276857,
19928,1323949,
19929,913641,
19930,1470022,
19931,3314630,
19932,1696299,
19933,3283540,
19934,497605,
19935,2087942,
19936,761379,
19937,766886,
19938,1619543,
19939,856452,
19940,323311,
19941,1499820,
19942,1479133,
19943,3325156,
19944,2970353,
19945,1198116,
19946,3117755,
19947,636563,
19948,2137843,
19949,2082869,
19950,917324,
19951,2826082,
19952,864130,
19953,2965007,
19954,2672704,
19955,1723141,
19956,2044305,
19957,950931,
19958,2423196,
19959,54953,
19960,3235479,
19961,3021786,
19962,160537,
19963,2504406,
19964,3305264,
19965,223510,
19966,97845,
19967,597585,
19968,2831486,
19969,858549,
19970,1079622,
19971,1924798,
19972,57451,
19973,496360,
19974,1085572,
19975,427609,
19976,2411429,
19977,2427845,
19978,623795,
19979,143296,
19980,1095308,
19981,1934917,
19982,2853725,
19983,2191316,
19984,3064873,
19985,1087195,
19986,2076146,
19987,599436,
19988,941146,
19989,143327,
19990,654016,
19991,2590211,
19992,3308999,
19993,1119479,
19994,1624335,
19995,391866,
19996,2522392,
19997,2041815,
19998,3380321,
19999,1991505,
20000,835651,
20001,281418,
20002,874736,
20003,336572,
20004,124003,
20005,1672757,
20006,3398195,
20007,196906,
20008,1980053,
20009,2843764,
20010,2265667,
20011,2696231,
20012,2093543,
20013,3324546,
20014,3173878,
20015,1030097,
20016,1678675,
20017,110491,
20018,197549,
20019,2171553,
20020,3254346,
20021,914375,
20022,2431712,
20023,2052455,
20024,3192089,
20025,2583973,
20026,262541,
20027,1023286,
20028,86005,
20029,3415641,
20030,2432410,
20031,1668160,
20032,943433,
20033,259589,
20034,1448630,
20035,890397,
20036,3030419,
20037,3318107,
20038,254179,
20039,2978016,
20040,1114810,
20041,3045196,
20042,2531422,
20043,1485964,
20044,3379851,
20045,2458586,
20046,3175817,
20047,3145618,
20048,116640,
20049,3404144,
20050,3044003,
20051,2771799,
20052,1930651,
20053,1997064,
20054,2210390,
20055,3163078,
20056,1346080,
20057,2443627,
20058,1405386,
20059,2208160,
20060,2939831,
20061,106983,
20062,3036076,
20063,1589567,
20064,2140966,
20065,2080174,
20066,967270,
20067,3064365,
20068,588129,
20069,1696734,
20070,2093233,
20071,1855286,
20072,1828806,
20073,1579841,
20074,3401127,
20075,791735,
20076,601993,
20077,3290051,
20078,649371,
20079,59410,
20080,331982,
20081,2744845,
20082,425576,
20083,3209525,
20084,3154100,
20085,1593936,
20086,722578,
20087,2035539,
20088,3415621,
20089,2093241,
20090,1944538,
20091,2633935,
20092,1583243,
20093,950583,
20094,2704418,
20095,563827,
20096,2514494,
20097,1687331,
20098,2375135,
20099,306655,
20100,304608,
20101,714901,
20102,682181,
20103,1926185,
20104,1452350,
20105,2372948,
20106,2398748,
20107,1728549,
20108,1550188,
20109,2791815,
20110,1483827,
20111,3111357,
20112,2691417,
20113,3095130,
20114,1096756,
20115,503212,
20116,164757,
20117,1764188,
20118,730126,
20119,3002965,
20120,1355077,
20121,1573007,
20122,1313602,
20123,1310503,
20124,2732227,
20125,2071097,
20126,232974,
20127,185213,
20128,2833246,
20129,2457670,
20130,2383760,
20131,1049321,
20132,2795411,
20133,1077081,
20134,2483221,
20135,384947,
20136,2252393,
20137,1151301,
20138,566571,
20139,1238693,
20140,2530851,
20141,1079746,
20142,487245,
20143,3112707,
20144,3310048,
20145,1720518,
20146,87097,
20147,559874,
20148,1683095,
20149,868045,
20150,3366766,
20151,1200275,
20152,537605,
20153,2852841,
20154,1763249,
20155,1392932,
20156,1162087,
20157,3014564,
20158,958694,
20159,2833059,
20160,1092658,
20161,2414931,
20162,941697,
20163,3105735,
20164,640212,
20165,763389,
20166,757269,
20167,68230,
20168,1599651,
20169,3154484,
20170,937615,
20171,1112160,
20172,2160106,
20173,729086,
20174,1114846,
20175,3142848,
20176,2947320,
20177,3050319,
20178,2377808,
20179,690452,
20180,2770951,
20181,3184597,
20182,2061870,
20183,1660998,
20184,1358062,
20185,2724567,
20186,1428245,
20187,1513302,
20188,2804704,
20189,1823508,
20190,2485105,
20191,581028,
20192,1412559,
20193,2256095,
20194,39216,
20195,3072598,
20196,455947,
20197,1033028,
20198,1480350,
20199,1133824,
20200,1668509,
20201,51257,
20202,2657510,
20203,1768976,
20204,314533,
20205,688366,
20206,2029380,
20207,534944,
20208,506584,
20209,418044,
20210,1843746,
20211,408258,
20212,19428,
20213,1242677,
20214,905679,
20215,551947,
20216,985324,
20217,3354730,
20218,1399036,
20219,1785373,
20220,418702,
20221,340208,
20222,2944182,
20223,2562544,
20224,1536634,
20225,3203632,
20226,5981,
20227,518673,
20228,796034,
20229,802352,
20230,76978,
20231,340842,
20232,1566042,
20233,2658848,
20234,2708878,
20235,1303483,
20236,304763,
20237,2816368,
20238,811072,
20239,2261560,
20240,200316,
20241,599652,
20242,2980713,
20243,926224,
20244,2389508,
20245,538421,
20246,3395559,
20247,1224457,
20248,1738800,
20249,2731035,
20250,2949138,
20251,1377422,
20252,1451858,
20253,2832360,
20254,1412981,
20255,2089004,
20256,2584057,
20257,232475,
20258,1262272,
20259,2814466,
20260,284826,
20261,3222869,
20262,2902835,
20263,498922,
20264,2493753,
20265,929217,
20266,1614624,
20267,2262168,
20268,1710406,
20269,3047578,
20270,632487,
20271,403053,
20272,1137212,
20273,2696970,
20274,3122433,
20275,2115409,
20276,2354623,
20277,1753769,
20278,1797268,
20279,1881716,
20280,3400861,
20281,1920089,
20282,2274692,
20283,3126460,
20284,561276,
20285,718275,
20286,603519,
20287,2813738,
20288,1779799,
20289,765137,
20290,2537503,
20291,2561725,
20292,1227296,
20293,3109484,
20294,550166,
20295,2856400,
20296,616610,
20297,2194600,
20298,2419224,
20299,1672934,
20300,2376502,
20301,438765,
20302,2967227,
20303,1113481,
20304,1327693,
20305,1718875,
20306,1898596,
20307,2960008,
20308,460101,
20309,261848,
20310,711445,
20311,747872,
20312,754395,
20313,2033233,
20314,2471673,
20315,130767,
20316,88102,
20317,2440949,
20318,3040508,
20319,2301580,
20320,2284253,
20321,1725118,
20322,821562,
20323,1711175,
20324,1897042,
20325,2704076,
20326,1410408,
20327,2064474,
20328,1194463,
20329,271042,
20330,1937094,
20331,1387703,
20332,25866,
20333,1346677,
20334,152504,
20335,3076001,
20336,2668613,
20337,1651348,
20338,2940221,
20339,262889,
20340,1650657,
20341,2419939,
20342,1095757,
20343,2528504,
20344,1612451,
20345,1165352,
20346,2761695,
20347,130063,
20348,1403964,
20349,573518,
20350,1067295,
20351,1134661,
20352,649279,
20353,1192338,
20354,1724027,
20355,64148,
20356,3059544,
20357,1939535,
20358,3092815,
20359,1099026,
20360,685105,
20361,2032488,
20362,597559,
20363,1603764,
20364,1274101,
20365,1707110,
20366,378242,
20367,1515374,
20368,585387,
20369,2712058,
20370,209825,
20371,1085368,
20372,1851713,
20373,593201,
20374,2950630,
20375,2155903,
20376,1115835,
20377,740545,
20378,530202,
20379,1223182,
20380,580546,
20381,2979281,
20382,1998069,
20383,1339526,
20384,73765,
20385,1101873,
20386,1696632,
20387,3165969,
20388,2666351,
20389,155075,
20390,1629867,
20391,3183637,
20392,2118243,
20393,2087229,
20394,1436053,
20395,672939,
20396,3147373,
20397,2980151,
20398,2580792,
20399,1609959,
20400,1910255,
20401,1251275,
20402,2954353,
20403,185679,
20404,3082221,
20405,2763036,
20406,1679644,
20407,1888242,
20408,2946765,
20409,56220,
20410,1268574,
20411,2632717,
20412,1796915,
20413,2456671,
20414,1722097,
20415,1512739,
20416,2345249,
20417,387429,
20418,359844,
20419,2192277,
20420,554071,
20421,3030379,
20422,1515759,
20423,88519,
20424,1673109,
20425,2794182,
20426,2154807,
20427,1640485,
20428,3293611,
20429,2308876,
20430,305024,
20431,3223223,
20432,2956767,
20433,1409041,
20434,198515,
20435,357359,
20436,1352413,
20437,395408,
20438,698655,
20439,2125352,
20440,3178751,
20441,1361131,
20442,1205103,
20443,2589103,
20444,2022228,
20445,1431038,
20446,3199024,
20447,1045411,
20448,1245589,
20449,381798,
20450,767835,
20451,1593581,
20452,1162072,
20453,353673,
20454,2804469,
20455,1208888,
20456,1492435,
20457,2955770,
20458,3225899,
20459,1348801,
20460,1363686,
20461,2418037,
20462,1809002,
20463,543420,
20464,1813351,
20465,1974690,
20466,2647209,
20467,2697595,
20468,1247000,
20469,24152,
20470,2760981,
20471,1622008,
20472,1862148,
20473,2986068,
20474,1848074,
20475,782752,
20476,3278532,
20477,2592292,
20478,3235057,
20479,3410618,
20480,3361920,
20481,122733,
20482,1669947,
20483,542945,
20484,1818410,
20485,172666,
20486,1784854,
20487,2732246,
20488,2579235,
20489,2943309,
20490,3041664,
20491,1326507,
20492,1038889,
20493,588879,
20494,306485,
20495,3352631,
20496,513616,
20497,1783095,
20498,1851163,
20499,405809,
20500,1499914,
20501,2133128,
20502,2835731,
20503,1705796,
20504,919496,
20505,2202949,
20506,928776,
20507,864852,
20508,1540719,
20509,1878434,
20510,3333084,
20511,1911449,
20512,2764080,
20513,2481900,
20514,647440,
20515,285856,
20516,1807673,
20517,1995521,
20518,1521680,
20519,2431584,
20520,3340040,
20521,2505791,
20522,3311225,
20523,3348470,
20524,2535940,
20525,2018339,
20526,1569655,
20527,2368227,
20528,61280,
20529,3035817,
20530,2770310,
20531,1639496,
20532,523613,
20533,3354977,
20534,88674,
20535,2423346,
20536,1522356,
20537,489594,
20538,1013845,
20539,999879,
20540,771547,
20541,228658,
20542,276598,
20543,2901774,
20544,954245,
20545,2593596,
20546,2856219,
20547,2105621,
20548,3380005,
20549,2175371,
20550,1581087,
20551,2307930,
20552,2126087,
20553,1274222,
20554,275390,
20555,90826,
20556,2237983,
20557,125860,
20558,2981999,
20559,1626291,
20560,3030843,
20561,1989261,
20562,1354376,
20563,266659,
20564,1470496,
20565,439283,
20566,153408,
20567,1292028,
20568,3031685,
20569,2992167,
20570,2760363,
20571,220120,
20572,1915151,
20573,1387961,
20574,62442,
20575,699702,
20576,354515,
20577,1512634,
20578,1206943,
20579,2555438,
20580,472692,
20581,2671739,
20582,179467,
20583,1239729,
20584,2178011,
20585,2325983,
20586,1979682,
20587,149134,
20588,626058,
20589,1027065,
20590,2135316,
20591,1536954,
20592,2997898,
20593,1998319,
20594,1031789,
20595,1897185,
20596,1320296,
20597,1990406,
20598,2890104,
20599,843125,
20600,1273038,
20601,1555834,
20602,2631280,
20603,434570,
20604,3007272,
20605,2676508,
20606,197069,
20607,2639098,
20608,298585,
20609,1598780,
20610,590469,
20611,554241,
20612,1309990,
20613,2683574,
20614,279515,
20615,992203,
20616,2430391,
20617,3248631,
20618,3413100,
20619,2023114,
20620,480476,
20621,1601478,
20622,3335525,
20623,1402365,
20624,1811094,
20625,2528265,
20626,558160,
20627,684054,
20628,2942769,
20629,185230,
20630,1612123,
20631,2654173,
20632,355862,
20633,2438733,
20634,2630355,
20635,58528,
20636,3417341,
20637,1598221,
20638,709858,
20639,1909259,
20640,2008524,
20641,2707561,
20642,965775,
20643,3357498,
20644,1393864,
20645,1954246,
20646,324334,
20647,172968,
20648,1437951,
20649,564374,
20650,2613021,
20651,1638121,
20652,946307,
20653,2734582,
20654,2153525,
20655,758496,
20656,2447911,
20657,2718579,
20658,2388975,
20659,3164145,
20660,1542344,
20661,1201138,
20662,1856433,
20663,1436726,
20664,1684106,
20665,1245736,
20666,2663124,
20667,906951,
20668,2261478,
20669,1385088,
20670,2106832,
20671,2346444,
20672,1624687,
20673,3142074,
20674,1348119,
20675,3111816,
20676,2695500,
20677,1553313,
20678,3018207,
20679,2994981,
20680,2166774,
20681,74361,
20682,1974241,
20683,759905,
20684,1210490,
20685,946205,
20686,2577098,
20687,1880451,
20688,139588,
20689,2840566,
20690,2728345,
20691,2234895,
20692,2005042,
20693,2435114,
20694,970230,
20695,1786024,
20696,989426,
20697,2507526,
20698,341309,
20699,2703026,
20700,3418878,
20701,1556104,
20702,3399624,
20703,500734,
20704,2011283,
20705,2484958,
20706,4267,
20707,1104263,
20708,3348596,
20709,2885100,
20710,3080396,
20711,2576104,
20712,2110351,
20713,3375783,
20714,1452988,
20715,783763,
20716,2630270,
20717,3037736,
20718,990352,
20719,3218967,
20720,3408233,
20721,2416333,
20722,667350,
20723,2955742,
20724,677629,
20725,81303,
20726,726360,
20727,3158931,
20728,3015835,
20729,3251630,
20730,2782703,
20731,2112454,
20732,208396,
20733,1302310,
20734,41646,
20735,1456673,
20736,2652568,
20737,672787,
20738,3138312,
20739,1915477,
20740,1427263,
20741,261091,
20742,1023898,
20743,2333851,
20744,699219,
20745,1823134,
20746,686204,
20747,479003,
20748,2302808,
20749,843267,
20750,950084,
20751,1973834,
20752,59531,
20753,1313854,
20754,2375675,
20755,459107,
20756,2286832,
20757,1945415,
20758,2129289,
20759,2996832,
20760,770929,
20761,2479176,
20762,1036683,
20763,1936286,
20764,949865,
20765,1521451,
20766,1185298,
20767,1436563,
20768,1394779,
20769,2369736,
20770,248019,
20771,956794,
20772,1744918,
20773,3023257,
20774,2345547,
20775,2137084,
20776,103103,
20777,266550,
20778,935095,
20779,10845,
20780,545852,
20781,2762904,
20782,185825,
20783,1059253,
20784,2236992,
20785,1948008,
20786,358902,
20787,2109456,
20788,634618,
20789,424526,
20790,276408,
20791,3016919,
20792,973528,
20793,542858,
20794,288201,
20795,669185,
20796,520993,
20797,1452405,
20798,1845447,
20799,1992588,
20800,1437081,
20801,472518,
20802,777475,
20803,114056,
20804,1876844,
20805,1207722,
20806,2047364,
20807,684020,
20808,2741579,
20809,2251219,
20810,1311542,
20811,98853,
20812,2347708,
20813,331744,
20814,1226223,
20815,3322343,
20816,384530,
20817,1869918,
20818,1054889,
20819,3083534,
20820,1849230,
20821,451227,
20822,2982081,
20823,871449,
20824,716808,
20825,45049,
20826,1697236,
20827,605661,
20828,2584043,
20829,1317443,
20830,574416,
20831,3115983,
20832,3138003,
20833,722365,
20834,644225,
20835,2582838,
20836,37889,
20837,135517,
20838,871622,
20839,2174934,
20840,478607,
20841,2820011,
20842,1743446,
20843,2909635,
20844,2267471,
20845,887575,
20846,2980150,
20847,1945732,
20848,335136,
20849,1593205,
20850,1198115,
20851,3038578,
20852,3052854,
20853,679226,
20854,89953,
20855,224635,
20856,655511,
20857,1359324,
20858,553443,
20859,1807072,
20860,1212675,
20861,3258290,
20862,1206330,
20863,2245958,
20864,2087,
20865,1128793,
20866,3160275,
20867,2505789,
20868,1299360,
20869,1104060,
20870,3317391,
20871,161180,
20872,1812178,
20873,2259301,
20874,2770139,
20875,956652,
20876,1796335,
20877,1706832,
20878,2168354,
20879,1310479,
20880,2531533,
20881,647378,
20882,3081500,
20883,2157373,
20884,1181991,
20885,19543,
20886,3392886,
20887,550130,
20888,2350110,
20889,2486373,
20890,2931411,
20891,1657140,
20892,2373552,
20893,3101080,
20894,1192842,
20895,1127039,
20896,934211,
20897,2835751,
20898,333615,
20899,1162826,
20900,3172151,
20901,2382619,
20902,2963069,
20903,926626,
20904,213036,
20905,1829216,
20906,1482000,
20907,732966,
20908,601197,
20909,2079516,
20910,1269802,
20911,1560749,
20912,2256801,
20913,1483950,
20914,3214954,
20915,2901187,
20916,1765045,
20917,3035790,
20918,2661783,
20919,698116,
20920,1726862,
20921,954772,
20922,1643722,
20923,1691488,
20924,1720300,
20925,1136590,
20926,2917412,
20927,521560,
20928,2274004,
20929,3167280,
20930,1087074,
20931,1718422,
20932,1821972,
20933,407630,
20934,1594933,
20935,1091678,
20936,2313859,
20937,2315871,
20938,2195376,
20939,1498264,
20940,1976763,
20941,916834,
20942,1721978,
20943,3346268,
20944,2004696,
20945,3387402,
20946,2792407,
20947,2565148,
20948,924286,
20949,2247021,
20950,132106,
20951,1439639,
20952,222954,
20953,489793,
20954,3342416,
20955,76905,
20956,481880,
20957,1278483,
20958,2088306,
20959,2968668,
20960,212294,
20961,1757071,
20962,2259512,
20963,2555163,
20964,2161957,
20965,2504340,
20966,1589790,
20967,3238381,
20968,1935404,
20969,2196305,
20970,1866578,
20971,1480751,
20972,3366631,
20973,850687,
20974,1917985,
20975,1615600,
20976,1086498,
20977,3051836,
20978,2612183,
20979,3408994,
20980,1834096,
20981,865079,
20982,1976514,
20983,3041425,
20984,2814119,
20985,2049607,
20986,3018150,
20987,3414343,
20988,1167481,
20989,2446509,
20990,2665822,
20991,309041,
20992,541504,
20993,2445201,
20994,2182083,
20995,2931104,
20996,1142207,
20997,3277487,
20998,244677,
20999,960617,
21000,1118456,
21001,2742744,
21002,3304789,
21003,3276435,
21004,1020939,
21005,2692364,
21006,3417978,
21007,317060,
21008,326138,
21009,998152,
21010,2123495,
21011,1811794,
21012,3393673,
21013,3391839,
21014,13706,
21015,189993,
21016,2126321,
21017,224543,
21018,2992076,
21019,446358,
21020,806002,
21021,262453,
21022,1541327,
21023,3318304,
21024,2960447,
21025,232182,
21026,742957,
21027,2312073,
21028,2581253,
21029,1591697,
21030,287592,
21031,2723751,
21032,1959751,
21033,1539665,
21034,2482309,
21035,3214458,
21036,493114,
21037,25558,
21038,525408,
21039,534696,
21040,1641746,
21041,2834483,
21042,1171525,
21043,1852127,
21044,2061775,
21045,1091785,
21046,2968228,
21047,1820339,
21048,835244,
21049,2027047,
21050,1168295,
21051,1797584,
21052,3031387,
21053,526619,
21054,2720327,
21055,1528376,
21056,974516,
21057,2321414,
21058,3231608,
21059,2219480,
21060,2688001,
21061,2844751,
21062,3419601,
21063,1902615,
21064,2062379,
21065,1305301,
21066,1501638,
21067,403975,
21068,3395406,
21069,240632,
21070,3376164,
21071,899795,
21072,1418095,
21073,1732965,
21074,2538368,
21075,1254727,
21076,385145,
21077,985739,
21078,1536704,
21079,3080725,
21080,3361414,
21081,2282415,
21082,1853089,
21083,1470008,
21084,77400,
21085,3168619,
21086,2793648,
21087,1426640,
21088,783454,
21089,988459,
21090,996100,
21091,157117,
21092,5447,
21093,106776,
21094,1555254,
21095,1881086,
21096,1020368,
21097,653936,
21098,2254337,
21099,1882808,
21100,710028,
21101,252513,
21102,1886258,
21103,859630,
21104,1897992,
21105,323789,
21106,250075,
21107,2079394,
21108,1763161,
21109,1634147,
21110,737118,
21111,1692257,
21112,507424,
21113,720839,
21114,1662239,
21115,3099243,
21116,750325,
21117,3117154,
21118,2699183,
21119,652939,
21120,2734902,
21121,2098109,
21122,3009471,
21123,3140235,
21124,3257100,
21125,252051,
21126,2905780,
21127,444775,
21128,2398424,
21129,1932725,
21130,279780,
21131,1996379,
21132,1172511,
21133,677856,
21134,3327742,
21135,564137,
21136,1856956,
21137,2578953,
21138,1628418,
21139,315288,
21140,1637514,
21141,228284,
21142,992292,
21143,556958,
21144,2416580,
21145,72425,
21146,773748,
21147,607378,
21148,68313,
21149,1063689,
21150,2883116,
21151,2321745,
21152,453890,
21153,1248856,
21154,2661154,
21155,747404,
21156,1411339,
21157,2720495,
21158,662144,
21159,414490,
21160,1336141,
21161,445131,
21162,629521,
21163,1274197,
21164,2834714,
21165,2789028,
21166,1104763,
21167,2658731,
21168,3344692,
21169,1082536,
21170,1184283,
21171,1944219,
21172,1124999,
21173,2668381,
