Unnamed: 0,order_id,tip
19077,2822745,0
19078,1866568,0
19079,2043687,1
19080,196429,0
19081,150793,1
19082,1917208,1
19083,1398502,0
19084,2890894,1
19085,1013892,1
19086,3170613,1
19087,760820,0
19088,3003583,0
19089,3054236,0
19090,1991532,0
19091,3334563,1
19092,2886303,1
19093,123265,0
19094,1532905,0
19095,2937907,0
19096,3349997,0
19097,1756951,0
19098,1783741,1
19099,2713459,0
19100,2990207,1
19101,3331514,0
19102,2333857,1
19103,191853,0
19104,3124767,1
19105,1196861,1
19106,763536,0
19107,2681777,1
19108,3011851,1
19109,39732,1
19110,590255,0
19111,204311,0
19112,3327554,1
19113,1706958,1
19114,3401241,0
19115,1749497,0
19116,3107159,0
19117,2465522,0
19118,1430895,0
19119,3102781,0
19120,1951771,1
19121,638778,0
19122,534838,0
19123,2887017,1
19124,2960481,1
19125,1620484,0
19126,544687,0
19127,865983,0
19128,381417,0
19129,1983294,0
19130,3032136,0
19131,2361611,1
19132,1089465,0
19133,2475363,0
19134,606368,1
19135,1392230,1
19136,232370,0
19137,405836,0
19138,2540872,1
19139,1147438,1
19140,2935249,1
19141,1586149,1
19142,158263,0
19143,2416019,0
19144,1427499,0
19145,3206596,0
19146,1692072,0
19147,88728,0
19148,1046024,1
19149,157448,1
19150,2122685,0
19151,299268,1
19152,169691,1
19153,389519,0
19154,586186,1
19155,1333155,0
19156,3156808,1
19157,3165638,0
19158,1228781,1
19159,3179963,0
19160,1841212,0
19161,898152,0
19162,2864339,0
19163,2474264,0
19164,468838,1
19165,633800,0
19166,409471,0
19167,2339302,0
19168,1485425,1
19169,3328497,0
19170,2642891,1
19171,1024515,1
19172,3086913,1
19173,1346384,0
19174,270152,1
19175,2137138,1
19176,1586592,1
19177,2348982,0
19178,231273,0
19179,1618235,0
19180,3133867,1
19181,2603820,1
19182,39513,0
19183,2931575,0
19184,799576,0
19185,1649371,1
19186,1221102,0
19187,556445,1
19188,939385,1
19189,1205663,0
19190,352244,1
19191,730813,1
19192,1371075,0
19193,1685179,0
19194,731031,0
19195,1247049,1
19196,1545362,0
19197,349984,0
19198,598764,1
19199,13496,0
19200,2580760,0
19201,2780691,0
19202,1095339,1
19203,2229488,0
19204,3395629,0
19205,3143182,1
19206,3072549,0
19207,776785,1
19208,3180034,1
19209,3401218,0
19210,803223,0
19211,2594748,1
19212,2295560,0
19213,381346,1
19214,120463,1
19215,1040071,0
19216,1262128,0
19217,1317184,0
19218,699089,1
19219,1035621,1
19220,1592746,1
19221,3380698,0
19222,1721852,0
19223,2781766,0
19224,2122898,0
19225,394921,0
19226,1918171,0
19227,2283225,1
19228,2764690,0
19229,1668158,1
19230,355243,0
19231,2921725,0
19232,1407608,1
19233,211684,0
19234,994651,0
19235,62539,1
19236,1830278,0
19237,621739,1
19238,404737,1
19239,1825633,0
19240,671950,1
19241,432633,0
19242,213325,1
19243,1469864,0
19244,187381,0
19245,3062580,1
19246,805264,1
19247,2325341,0
19248,548069,0
19249,680422,1
19250,2898389,0
19251,2514737,0
19252,1565029,1
19253,139178,1
19254,2778492,1
19255,403619,1
19256,1531449,1
19257,1447811,0
19258,2039284,0
19259,2126836,0
19260,3321030,1
19261,3289650,0
19262,1759337,0
19263,1257368,0
19264,3251475,0
19265,3006002,1
19266,3169645,0
19267,2682572,0
19268,1671489,1
19269,1188298,1
19270,996929,1
19271,17531,1
19272,3360365,0
19273,1454737,0
19274,3054817,1
19275,1199833,1
19276,1480961,0
19277,2644159,1
19278,1335454,1
19279,501610,1
19280,1900914,1
19281,246505,1
19282,1657565,1
19283,1228409,0
19284,1817776,0
19285,55715,1
19286,766275,0
19287,1745263,1
19288,1939680,1
19289,2172551,1
19290,1940300,0
19291,2494935,0
19292,2425017,0
19293,2127988,1
19294,334891,1
19295,1026845,1
19296,2998544,1
19297,1161093,0
19298,1482278,0
19299,255746,1
19300,694471,1
19301,2023345,0
19302,842596,1
19303,1409729,0
19304,3207271,1
19305,1907822,1
19306,2751685,0
19307,386008,1
19308,3027578,0
19309,525840,1
19310,1715106,1
19311,691756,1
19312,1813958,1
19313,1852517,0
19314,2631788,0
19315,3411504,0
19316,149990,0
19317,773689,0
19318,1906457,1
19319,97338,0
19320,1729104,0
19321,92563,1
19322,3046268,0
19323,661533,1
19324,1144483,1
19325,1583772,1
19326,166037,1
19327,3187221,0
19328,222102,1
19329,323960,1
19330,1791568,0
19331,764264,0
19332,1828710,0
19333,2347092,1
19334,3369780,1
19335,1042240,1
19336,2674320,0
19337,1646200,1
19338,3053739,0
19339,292400,1
19340,3402579,0
19341,1999159,0
19342,2784012,1
19343,1303716,1
19344,1402310,1
19345,617511,0
19346,1643441,1
19347,619234,1
19348,1658810,0
19349,1935348,1
19350,3263507,1
19351,1186732,1
19352,1102901,0
19353,1748491,0
19354,1722055,1
19355,1206573,1
19356,362127,0
19357,166790,1
19358,551267,0
19359,1992838,0
19360,1285701,0
19361,3017049,0
19362,3252493,0
19363,3202476,0
19364,2284879,0
19365,523887,0
19366,2867812,0
19367,3018155,0
19368,2297914,0
19369,198492,0
19370,3278660,0
19371,3249591,1
19372,1099144,1
19373,153446,0
19374,2591181,0
19375,2691924,0
19376,3224790,1
19377,3280056,0
19378,2858760,1
19379,597018,1
19380,1855030,1
19381,75364,1
19382,145345,0
19383,3125768,0
19384,120352,0
19385,995673,0
19386,1935160,1
19387,1234926,1
19388,769906,0
19389,2075932,1
19390,2132434,0
19391,2752245,1
19392,2726997,1
19393,2284494,0
19394,2956747,0
19395,335904,1
19396,826580,0
19397,1020377,0
19398,495871,1
19399,995171,1
19400,3177871,1
19401,2389086,0
19402,2018252,1
19403,975502,1
19404,706883,0
19405,3008772,1
19406,1658097,0
19407,2587435,1
19408,2431255,1
19409,329113,1
19410,721476,0
19411,191207,0
19412,485214,0
19413,2278616,0
19414,465715,1
19415,2795246,1
19416,3365247,0
19417,3065789,0
19418,603917,0
19419,291366,1
19420,537418,0
19421,2079144,1
19422,685914,1
19423,883179,0
19424,781101,0
19425,2200214,1
19426,1357035,1
19427,2206197,0
19428,483890,1
19429,717493,1
19430,1192529,0
19431,633174,0
19432,693671,1
19433,553406,1
19434,1679167,1
19435,1079267,0
19436,1271524,1
19437,613387,0
19438,207788,1
19439,1156323,1
19440,2358719,0
19441,1378961,0
19442,1689432,0
19443,265185,1
19444,2770916,1
19445,1850814,1
19446,1168094,0
19447,2614073,0
19448,2436141,0
19449,1634917,1
19450,1999614,0
19451,1263426,0
19452,2949963,0
19453,670492,0
19454,1215795,1
19455,1289679,0
19456,3413017,0
19457,1329074,1
19458,2279627,1
19459,981905,1
19460,2197458,0
19461,2329729,1
19462,2372075,1
19463,1787556,1
19464,391970,0
19465,2516109,1
19466,780448,0
19467,1684814,1
19468,151812,0
19469,825626,1
19470,2943210,1
19471,369011,1
19472,1824314,0
19473,1567280,0
19474,1864399,1
19475,905045,0
19476,1393965,0
19477,2614217,0
19478,2099172,1
19479,1878803,0
19480,2978033,0
19481,1224544,0
19482,2628015,1
19483,112045,1
19484,2322133,1
19485,2479557,1
19486,2543375,1
19487,1237308,1
19488,2564942,1
19489,2288784,1
19490,3180390,1
19491,2151235,1
19492,2900574,1
19493,1081146,1
19494,1814381,0
19495,1559009,1
19496,1398035,0
19497,2316558,1
19498,2819443,1
19499,3300229,1
19500,1292497,0
19501,2425967,1
19502,90825,0
19503,1488727,0
19504,2083787,1
19505,2287235,0
19506,15462,0
19507,1475678,1
19508,1073702,1
19509,2265790,0
19510,839175,0
19511,3057292,1
19512,2945601,1
19513,2256280,1
19514,3316694,1
19515,2244187,0
19516,2189350,0
19517,2838009,1
19518,1073108,1
19519,2587057,0
19520,2266576,0
19521,2437552,0
19522,240863,1
19523,2239361,1
19524,1917430,1
19525,1329464,1
19526,2125532,0
19527,3017639,0
19528,263927,1
19529,3053013,1
19530,440700,0
19531,63015,1
19532,780418,1
19533,1275462,1
19534,352770,1
19535,841524,0
19536,1356717,1
19537,299911,1
19538,3215421,1
19539,1109051,0
19540,2563794,0
19541,554048,1
19542,1616250,0
19543,2674961,1
19544,2379671,0
19545,1231647,1
19546,459196,0
19547,1584118,1
19548,2476252,0
19549,3311227,1
19550,743838,0
19551,3034082,0
19552,2442158,1
19553,767455,0
19554,364134,0
19555,2222072,1
19556,3091751,1
19557,3205712,1
19558,973102,0
19559,1027074,0
19560,2331944,1
19561,2810280,1
19562,3261776,0
19563,3273913,1
19564,3302202,1
19565,2279148,0
19566,840777,0
19567,899265,1
19568,1054866,1
19569,1565914,0
19570,1961397,1
19571,1671314,0
19572,1747605,0
19573,1087410,0
19574,2690879,1
19575,1249321,0
19576,1462877,1
19577,734939,0
19578,1522352,1
19579,1022641,0
19580,3084629,0
19581,1121606,1
19582,1108920,0
19583,1254261,0
19584,720145,0
19585,3131017,0
19586,401748,0
19587,571493,1
19588,1268007,1
19589,243941,0
19590,1990184,1
19591,3297457,0
19592,2557414,1
19593,2151216,1
19594,1577094,1
19595,2204439,1
19596,375365,0
19597,2301895,1
19598,1546722,1
19599,145944,1
19600,586275,1
19601,1404889,0
19602,1671882,0
19603,3069661,0
19604,3184306,0
19605,1511080,0
19606,2203426,1
19607,137849,1
19608,3216940,0
19609,2288051,0
19610,1828860,0
19611,1974880,0
19612,569658,0
19613,742970,0
19614,728815,0
19615,2907425,1
19616,3187087,0
19617,1464390,1
19618,1660558,1
19619,1488030,0
19620,926153,1
19621,192063,0
19622,2876320,1
19623,1348067,0
19624,2841540,0
19625,719071,0
19626,3197327,0
19627,2895688,1
19628,434506,0
19629,2646095,0
19630,505298,0
19631,415680,0
19632,1463592,1
19633,721124,1
19634,2892501,1
19635,2666718,0
19636,2936821,0
19637,1413547,1
19638,1388181,0
19639,332084,0
19640,1814023,1
19641,315880,0
19642,1866901,0
19643,1922866,1
19644,1050653,1
19645,1140135,0
19646,3262715,0
19647,661909,1
19648,3228246,0
19649,1116036,0
19650,2323630,1
19651,835128,0
19652,510191,1
19653,1788787,0
19654,2438807,0
19655,1628336,0
19656,2285792,1
19657,130924,1
19658,325657,0
19659,2376906,0
19660,1800136,1
19661,2551896,0
19662,602858,0
19663,591148,0
19664,2773952,1
19665,2584099,1
19666,1384994,0
19667,3231303,0
19668,879819,1
19669,510289,1
19670,1340559,1
19671,697947,1
19672,1549425,1
19673,1165773,0
19674,1928494,1
19675,2657252,1
19676,303307,1
19677,3136001,0
19678,3265103,1
19679,2149114,1
19680,931985,1
19681,1275786,0
19682,1181974,0
19683,1816042,1
19684,2201679,1
19685,1348530,1
19686,1332866,1
19687,1363909,0
19688,586564,0
19689,774689,0
19690,31104,0
19691,140772,1
19692,1490826,0
19693,814764,0
19694,2413695,1
19695,2716010,0
19696,2359854,1
19697,1776181,0
19698,315630,1
19699,1751609,0
19700,624911,0
19701,1472335,0
19702,2969777,0
19703,98870,0
19704,1788301,0
19705,169217,1
19706,3394699,1
19707,914646,1
19708,2009018,0
19709,3062242,1
19710,1777878,0
19711,2088545,1
19712,1633685,1
19713,2913016,0
19714,3331464,1
19715,87765,1
19716,2256168,0
19717,1818014,1
19718,3096134,1
19719,3096280,1
19720,2164593,0
19721,88163,0
19722,1596677,0
19723,3260605,1
19724,2226779,1
19725,2528300,1
19726,2506192,1
19727,2438488,0
19728,2236231,0
19729,297235,1
19730,2909372,0
19731,1330678,0
19732,427443,0
19733,1724499,0
19734,1862057,0
19735,2230535,1
19736,862912,1
19737,1052093,1
19738,3151994,1
19739,1942023,0
19740,1747749,1
19741,337740,0
19742,1498432,1
19743,2535241,0
19744,3350211,0
19745,532372,1
19746,2005003,0
19747,1237830,0
19748,1435606,1
19749,3072634,1
19750,192723,0
19751,301681,0
19752,2785149,0
19753,1354446,1
19754,251929,0
19755,3364326,1
19756,2183736,0
19757,468093,0
19758,1791819,0
19759,248425,1
19760,1601454,1
19761,1376783,0
19762,934677,1
19763,2088574,0
19764,1096567,0
19765,264823,0
19766,2705719,0
19767,2548522,0
19768,1155480,0
19769,1292123,1
19770,1430440,1
19771,2808186,1
19772,1014150,1
19773,800421,1
19774,418285,1
19775,2404250,0
19776,3154977,1
19777,440047,1
19778,365740,1
19779,2805375,1
19780,1431227,0
19781,2109099,1
19782,419927,1
19783,3121702,1
19784,1156983,1
19785,2606371,1
19786,2509856,1
19787,3217432,1
19788,1483729,0
19789,1934052,0
19790,2706544,1
19791,751714,0
19792,3413389,1
19793,3100562,1
19794,1204352,1
19795,2780151,1
19796,1383987,0
19797,1448984,1
19798,716890,1
19799,741470,1
19800,2111170,0
19801,2841014,1
19802,316308,1
19803,564970,0
19804,2448897,0
19805,1704230,1
19806,789828,0
19807,3114846,1
19808,965415,1
19809,2854743,0
19810,1040187,1
19811,1821150,0
19812,645176,0
19813,33178,0
19814,285681,0
19815,2594762,0
19816,2041661,0
19817,1531253,0
19818,191021,1
19819,2048320,0
19820,3271717,1
19821,2466757,1
19822,2956498,0
19823,2079560,1
19824,2458809,0
19825,2169851,1
19826,819409,0
19827,1124054,1
19828,536973,0
19829,923010,0
19830,710565,0
19831,1629305,1
19832,120693,0
19833,2495035,1
19834,783822,0
19835,49102,0
19836,1759894,0
19837,1399308,1
19838,1225472,1
19839,618094,0
19840,2657834,0
19841,2449235,0
19842,1032064,1
19843,1213880,0
19844,2591963,1
19845,2234071,0
19846,3217426,0
19847,994829,1
19848,844113,0
19849,1972928,1
19850,2174025,0
19851,2611255,1
19852,64343,1
19853,3229387,1
19854,263424,1
19855,1890743,0
19856,3229331,1
19857,572032,0
19858,81600,1
19859,2903482,0
19860,1378203,0
19861,315532,0
19862,831348,0
19863,512561,1
19864,1650331,1
19865,1401075,0
19866,2644930,0
19867,2166952,0
19868,2567627,1
19869,983722,0
19870,1727430,1
19871,42034,0
19872,2515534,0
19873,1617289,0
19874,3294612,1
19875,397888,1
19876,2282110,1
19877,1662961,1
19878,3404522,1
19879,3272110,0
19880,2043893,1
19881,2921368,0
19882,2595287,1
19883,697382,0
19884,2805992,0
19885,1299285,1
19886,1623474,1
19887,506609,1
19888,1240475,0
19889,1577165,0
19890,2708685,0
19891,3181069,0
19892,2061948,1
19893,1851650,0
19894,1295922,0
19895,2302459,0
19896,2585030,1
19897,3194905,0
19898,453466,0
19899,3418751,0
19900,426585,1
19901,2600878,0
19902,3054357,1
19903,1242330,0
19904,898093,0
19905,3260619,1
19906,3210435,0
19907,2443757,0
19908,1597750,1
19909,2391363,0
19910,575762,1
19911,3125098,0
19912,2142814,0
19913,1501101,1
19914,187798,0
19915,1428985,0
19916,898066,1
19917,2127605,0
19918,1405517,1
19919,239256,1
19920,2873601,1
19921,1252275,1
19922,1793428,1
19923,1987000,1
19924,1369980,1
19925,14902,0
19926,212312,1
19927,2276857,0
19928,1323949,1
19929,913641,1
19930,1470022,0
19931,3314630,1
19932,1696299,0
19933,3283540,1
19934,497605,1
19935,2087942,0
19936,761379,1
19937,766886,0
19938,1619543,1
19939,856452,0
19940,323311,0
19941,1499820,1
19942,1479133,1
19943,3325156,0
19944,2970353,0
19945,1198116,0
19946,3117755,0
19947,636563,1
19948,2137843,0
19949,2082869,0
19950,917324,0
19951,2826082,1
19952,864130,0
19953,2965007,1
19954,2672704,1
19955,1723141,0
19956,2044305,0
19957,950931,1
19958,2423196,1
19959,54953,1
19960,3235479,1
19961,3021786,0
19962,160537,0
19963,2504406,0
19964,3305264,0
19965,223510,0
19966,97845,1
19967,597585,1
19968,2831486,0
19969,858549,0
19970,1079622,0
19971,1924798,0
19972,57451,0
19973,496360,1
19974,1085572,1
19975,427609,1
19976,2411429,1
19977,2427845,0
19978,623795,1
19979,143296,0
19980,1095308,0
19981,1934917,0
19982,2853725,1
19983,2191316,1
19984,3064873,1
19985,1087195,1
19986,2076146,1
19987,599436,0
19988,941146,1
19989,143327,0
19990,654016,1
19991,2590211,0
19992,3308999,0
19993,1119479,0
19994,1624335,0
19995,391866,1
19996,2522392,1
19997,2041815,0
19998,3380321,0
19999,1991505,1
20000,835651,0
20001,281418,1
20002,874736,1
20003,336572,0
20004,124003,1
20005,1672757,0
20006,3398195,0
20007,196906,0
20008,1980053,1
20009,2843764,1
20010,2265667,1
20011,2696231,0
20012,2093543,0
20013,3324546,0
20014,3173878,0
20015,1030097,0
20016,1678675,0
20017,110491,1
20018,197549,1
20019,2171553,0
20020,3254346,0
20021,914375,0
20022,2431712,1
20023,2052455,1
20024,3192089,1
20025,2583973,1
20026,262541,1
20027,1023286,0
20028,86005,1
20029,3415641,0
20030,2432410,1
20031,1668160,1
20032,943433,0
20033,259589,1
20034,1448630,1
20035,890397,1
20036,3030419,1
20037,3318107,0
20038,254179,1
20039,2978016,1
20040,1114810,0
20041,3045196,1
20042,2531422,0
20043,1485964,1
20044,3379851,0
20045,2458586,1
20046,3175817,1
20047,3145618,0
20048,116640,1
20049,3404144,0
20050,3044003,1
20051,2771799,1
20052,1930651,1
20053,1997064,0
20054,2210390,1
20055,3163078,1
20056,1346080,0
20057,2443627,1
20058,1405386,1
20059,2208160,1
20060,2939831,1
20061,106983,1
20062,3036076,1
20063,1589567,1
20064,2140966,0
20065,2080174,1
20066,967270,0
20067,3064365,0
20068,588129,0
20069,1696734,0
20070,2093233,1
20071,1855286,0
20072,1828806,0
20073,1579841,1
20074,3401127,0
20075,791735,1
20076,601993,1
20077,3290051,0
20078,649371,1
20079,59410,0
20080,331982,0
20081,2744845,1
20082,425576,1
20083,3209525,1
20084,3154100,1
20085,1593936,0
20086,722578,0
20087,2035539,1
20088,3415621,0
20089,2093241,1
20090,1944538,0
20091,2633935,0
20092,1583243,0
20093,950583,1
20094,2704418,0
20095,563827,1
20096,2514494,1
20097,1687331,1
20098,2375135,1
20099,306655,0
20100,304608,1
20101,714901,0
20102,682181,1
20103,1926185,0
20104,1452350,0
20105,2372948,1
20106,2398748,0
20107,1728549,0
20108,1550188,1
20109,2791815,1
20110,1483827,1
20111,3111357,1
20112,2691417,0
20113,3095130,0
20114,1096756,0
20115,503212,0
20116,164757,1
20117,1764188,1
20118,730126,1
20119,3002965,1
20120,1355077,0
20121,1573007,0
20122,1313602,1
20123,1310503,0
20124,2732227,0
20125,2071097,1
20126,232974,0
20127,185213,1
20128,2833246,1
20129,2457670,0
20130,2383760,0
20131,1049321,1
20132,2795411,1
20133,1077081,0
20134,2483221,0
20135,384947,1
20136,2252393,1
20137,1151301,0
20138,566571,0
20139,1238693,1
20140,2530851,1
20141,1079746,0
20142,487245,1
20143,3112707,0
20144,3310048,0
20145,1720518,1
20146,87097,1
20147,559874,1
20148,1683095,0
20149,868045,0
20150,3366766,1
20151,1200275,0
20152,537605,0
20153,2852841,0
20154,1763249,1
20155,1392932,1
20156,1162087,1
20157,3014564,0
20158,958694,1
20159,2833059,0
20160,1092658,1
20161,2414931,0
20162,941697,0
20163,3105735,1
20164,640212,1
20165,763389,1
20166,757269,1
20167,68230,1
20168,1599651,0
20169,3154484,1
20170,937615,1
20171,1112160,1
20172,2160106,1
20173,729086,0
20174,1114846,1
20175,3142848,0
20176,2947320,1
20177,3050319,0
20178,2377808,0
20179,690452,0
20180,2770951,1
20181,3184597,1
20182,2061870,1
20183,1660998,0
20184,1358062,0
20185,2724567,0
20186,1428245,1
20187,1513302,0
20188,2804704,1
20189,1823508,0
20190,2485105,1
20191,581028,1
20192,1412559,1
20193,2256095,0
20194,39216,1
20195,3072598,0
20196,455947,0
20197,1033028,1
20198,1480350,0
20199,1133824,0
20200,1668509,0
20201,51257,0
20202,2657510,0
20203,1768976,1
20204,314533,0
20205,688366,0
20206,2029380,1
20207,534944,1
20208,506584,0
20209,418044,0
20210,1843746,1
20211,408258,0
20212,19428,0
20213,1242677,0
20214,905679,0
20215,551947,0
20216,985324,1
20217,3354730,0
20218,1399036,0
20219,1785373,0
20220,418702,0
20221,340208,0
20222,2944182,0
20223,2562544,1
20224,1536634,0
20225,3203632,0
20226,5981,0
20227,518673,1
20228,796034,1
20229,802352,0
20230,76978,1
20231,340842,1
20232,1566042,0
20233,2658848,1
20234,2708878,1
20235,1303483,1
20236,304763,0
20237,2816368,0
20238,811072,1
20239,2261560,1
20240,200316,1
20241,599652,1
20242,2980713,0
20243,926224,1
20244,2389508,1
20245,538421,0
20246,3395559,1
20247,1224457,1
20248,1738800,0
20249,2731035,0
20250,2949138,0
20251,1377422,1
20252,1451858,0
20253,2832360,0
20254,1412981,0
20255,2089004,0
20256,2584057,0
20257,232475,1
20258,1262272,1
20259,2814466,1
20260,284826,1
20261,3222869,1
20262,2902835,0
20263,498922,0
20264,2493753,1
20265,929217,1
20266,1614624,1
20267,2262168,1
20268,1710406,0
20269,3047578,1
20270,632487,1
20271,403053,0
20272,1137212,0
20273,2696970,1
20274,3122433,0
20275,2115409,1
20276,2354623,0
20277,1753769,0
20278,1797268,1
20279,1881716,1
20280,3400861,0
20281,1920089,0
20282,2274692,1
20283,3126460,0
20284,561276,0
20285,718275,0
20286,603519,0
20287,2813738,1
20288,1779799,0
20289,765137,1
20290,2537503,0
20291,2561725,0
20292,1227296,1
20293,3109484,1
20294,550166,0
20295,2856400,0
20296,616610,0
20297,2194600,0
20298,2419224,1
20299,1672934,1
20300,2376502,1
20301,438765,1
20302,2967227,0
20303,1113481,0
20304,1327693,1
20305,1718875,1
20306,1898596,1
20307,2960008,1
20308,460101,0
20309,261848,1
20310,711445,0
20311,747872,1
20312,754395,0
20313,2033233,1
20314,2471673,0
20315,130767,0
20316,88102,1
20317,2440949,1
20318,3040508,0
20319,2301580,1
20320,2284253,1
20321,1725118,0
20322,821562,1
20323,1711175,0
20324,1897042,0
20325,2704076,1
20326,1410408,1
20327,2064474,0
20328,1194463,1
20329,271042,0
20330,1937094,1
20331,1387703,1
20332,25866,0
20333,1346677,1
20334,152504,1
20335,3076001,1
20336,2668613,1
20337,1651348,0
20338,2940221,0
20339,262889,1
20340,1650657,0
20341,2419939,1
20342,1095757,0
20343,2528504,1
20344,1612451,1
20345,1165352,0
20346,2761695,0
20347,130063,0
20348,1403964,0
20349,573518,0
20350,1067295,0
20351,1134661,1
20352,649279,0
20353,1192338,1
20354,1724027,1
20355,64148,1
20356,3059544,1
20357,1939535,1
20358,3092815,0
20359,1099026,1
20360,685105,1
20361,2032488,1
20362,597559,1
20363,1603764,1
20364,1274101,1
20365,1707110,0
20366,378242,0
20367,1515374,0
20368,585387,0
20369,2712058,1
20370,209825,1
20371,1085368,1
20372,1851713,0
20373,593201,1
20374,2950630,0
20375,2155903,1
20376,1115835,1
20377,740545,0
20378,530202,0
20379,1223182,1
20380,580546,0
20381,2979281,1
20382,1998069,1
20383,1339526,1
20384,73765,0
20385,1101873,1
20386,1696632,1
20387,3165969,1
20388,2666351,1
20389,155075,0
20390,1629867,0
20391,3183637,0
20392,2118243,0
20393,2087229,0
20394,1436053,1
20395,672939,1
20396,3147373,1
20397,2980151,0
20398,2580792,1
20399,1609959,1
20400,1910255,0
20401,1251275,1
20402,2954353,1
20403,185679,0
20404,3082221,1
20405,2763036,0
20406,1679644,0
20407,1888242,1
20408,2946765,0
20409,56220,0
20410,1268574,0
20411,2632717,0
20412,1796915,0
20413,2456671,0
20414,1722097,1
20415,1512739,0
20416,2345249,1
20417,387429,0
20418,359844,1
20419,2192277,0
20420,554071,1
20421,3030379,0
20422,1515759,1
20423,88519,1
20424,1673109,0
20425,2794182,0
20426,2154807,1
20427,1640485,1
20428,3293611,1
20429,2308876,1
20430,305024,1
20431,3223223,0
20432,2956767,1
20433,1409041,1
20434,198515,1
20435,357359,1
20436,1352413,1
20437,395408,1
20438,698655,1
20439,2125352,1
20440,3178751,0
20441,1361131,1
20442,1205103,1
20443,2589103,0
20444,2022228,1
20445,1431038,0
20446,3199024,0
20447,1045411,1
20448,1245589,1
20449,381798,1
20450,767835,0
20451,1593581,1
20452,1162072,0
20453,353673,1
20454,2804469,1
20455,1208888,0
20456,1492435,0
20457,2955770,1
20458,3225899,0
20459,1348801,0
20460,1363686,1
20461,2418037,1
20462,1809002,0
20463,543420,0
20464,1813351,1
20465,1974690,1
20466,2647209,1
20467,2697595,0
20468,1247000,1
20469,24152,1
20470,2760981,0
20471,1622008,0
20472,1862148,0
20473,2986068,1
20474,1848074,0
20475,782752,1
20476,3278532,0
20477,2592292,1
20478,3235057,0
20479,3410618,1
20480,3361920,0
20481,122733,1
20482,1669947,0
20483,542945,1
20484,1818410,0
20485,172666,1
20486,1784854,0
20487,2732246,1
20488,2579235,1
20489,2943309,0
20490,3041664,1
20491,1326507,1
20492,1038889,0
20493,588879,1
20494,306485,0
20495,3352631,1
20496,513616,0
20497,1783095,0
20498,1851163,1
20499,405809,0
20500,1499914,1
20501,2133128,1
20502,2835731,0
20503,1705796,0
20504,919496,1
20505,2202949,0
20506,928776,0
20507,864852,1
20508,1540719,1
20509,1878434,0
20510,3333084,0
20511,1911449,1
20512,2764080,0
20513,2481900,1
20514,647440,1
20515,285856,0
20516,1807673,1
20517,1995521,0
20518,1521680,0
20519,2431584,0
20520,3340040,0
20521,2505791,1
20522,3311225,1
20523,3348470,1
20524,2535940,0
20525,2018339,0
20526,1569655,1
20527,2368227,1
20528,61280,0
20529,3035817,0
20530,2770310,1
20531,1639496,1
20532,523613,0
20533,3354977,0
20534,88674,0
20535,2423346,1
20536,1522356,1
20537,489594,1
20538,1013845,1
20539,999879,1
20540,771547,0
20541,228658,1
20542,276598,0
20543,2901774,1
20544,954245,0
20545,2593596,1
20546,2856219,0
20547,2105621,1
20548,3380005,1
20549,2175371,1
20550,1581087,0
20551,2307930,0
20552,2126087,1
20553,1274222,0
20554,275390,1
20555,90826,0
20556,2237983,1
20557,125860,0
20558,2981999,1
20559,1626291,1
20560,3030843,1
20561,1989261,1
20562,1354376,0
20563,266659,1
20564,1470496,0
20565,439283,1
20566,153408,0
20567,1292028,0
20568,3031685,1
20569,2992167,1
20570,2760363,1
20571,220120,0
20572,1915151,0
20573,1387961,1
20574,62442,0
20575,699702,1
20576,354515,0
20577,1512634,1
20578,1206943,0
20579,2555438,0
20580,472692,1
20581,2671739,0
20582,179467,1
20583,1239729,1
20584,2178011,0
20585,2325983,0
20586,1979682,0
20587,149134,1
20588,626058,1
20589,1027065,1
20590,2135316,0
20591,1536954,1
20592,2997898,0
20593,1998319,1
20594,1031789,0
20595,1897185,0
20596,1320296,1
20597,1990406,0
20598,2890104,0
20599,843125,1
20600,1273038,1
20601,1555834,1
20602,2631280,0
20603,434570,1
20604,3007272,0
20605,2676508,0
20606,197069,1
20607,2639098,0
20608,298585,0
20609,1598780,1
20610,590469,0
20611,554241,1
20612,1309990,0
20613,2683574,1
20614,279515,0
20615,992203,1
20616,2430391,0
20617,3248631,1
20618,3413100,1
20619,2023114,1
20620,480476,0
20621,1601478,1
20622,3335525,1
20623,1402365,1
20624,1811094,1
20625,2528265,0
20626,558160,0
20627,684054,0
20628,2942769,1
20629,185230,1
20630,1612123,0
20631,2654173,1
20632,355862,1
20633,2438733,0
20634,2630355,1
20635,58528,0
20636,3417341,0
20637,1598221,1
20638,709858,1
20639,1909259,1
20640,2008524,0
20641,2707561,0
20642,965775,1
20643,3357498,0
20644,1393864,0
20645,1954246,0
20646,324334,1
20647,172968,0
20648,1437951,0
20649,564374,1
20650,2613021,0
20651,1638121,0
20652,946307,0
20653,2734582,1
20654,2153525,0
20655,758496,0
20656,2447911,1
20657,2718579,0
20658,2388975,1
20659,3164145,0
20660,1542344,0
20661,1201138,0
20662,1856433,0
20663,1436726,0
20664,1684106,0
20665,1245736,1
20666,2663124,0
20667,906951,1
20668,2261478,1
20669,1385088,1
20670,2106832,0
20671,2346444,0
20672,1624687,1
20673,3142074,1
20674,1348119,1
20675,3111816,0
20676,2695500,0
20677,1553313,1
20678,3018207,0
20679,2994981,1
20680,2166774,1
20681,74361,1
20682,1974241,0
20683,759905,1
